# Extracted from measurement set.
# wavelength[m] = 0.002816569550804141
# Columns      u v Re Im weights
2.792292545179325e+04	-6.850032337740989e+03	1.253578547092125e-02	1.261390802145608e-02	5.820885156250000e+04
-7.682641775189651e+03	-7.110208483391871e+03	-5.492878745934982e-03	1.745452521198378e-02	5.589593164062500e+04
4.747609095031443e+04	-2.463080331252506e+04	1.662242478079983e-02	-1.725840854705753e-02	5.334634765625000e+04
2.221150600539985e+04	-8.650643771736643e+03	4.233204374755704e-02	2.112124921498931e-03	5.690001757812500e+04
6.508554040106962e+02	4.393493828647825e+04	-9.371843120170989e-03	-6.280209164412395e-03	4.912777343750000e+04
1.335591241777137e+04	1.676391286926759e+04	2.405651751404822e-02	2.162615182052965e-02	4.994435937500000e+04
3.558926274439541e+04	8.771033543713938e+03	1.484301029878796e-02	-8.784438677478992e-03	5.548909179687500e+04
-1.615332390841175e+04	-1.543720219621784e+04	1.574541577641074e-02	6.577108345801485e-03	6.003942773437500e+04
-4.632811329293498e+02	-5.087826429056214e+04	2.930592698823304e-02	-1.268699585895340e-02	5.858819921875000e+04
2.133070582091861e+04	-5.271415989678595e+03	3.955343822833681e-03	-2.110431624694225e-03	6.071528320312500e+04
7.787078615852226e+03	-4.518327008090736e+04	-2.470193700085609e-03	-1.019900054196115e-02	5.339723242187500e+04
-5.135164508259486e+03	-3.460145168800925e+04	1.291799371194237e-02	2.584866170528470e-03	6.032348632812500e+04
1.152072224669559e+04	-5.668088682113396e+04	1.692647695977941e-02	4.166265704929615e-03	6.354421875000000e+04
1.566530499756769e+04	-7.941443492867411e+03	6.039438426719291e-02	-1.181498326376003e-02	5.759372070312500e+04
1.926021495277558e+03	-2.173994918033724e+04	4.669058918719161e-02	8.038233364215341e-03	5.975527734375000e+04
-1.144197064771476e+04	-4.241273455173560e+04	8.642149743793303e-03	-1.574761419866355e-02	5.590372070312500e+04
2.139091969198113e+04	1.011012425132096e+04	-7.411949970329455e-03	-1.039450738924550e-02	4.524280078125000e+04
1.249776950569721e+04	-4.765669911552967e+04	1.222395482546643e-02	1.405392504405017e-02	5.918751953125000e+04
-6.439325830358114e+03	-1.520329284511645e+03	-1.931765706532178e-03	1.332974521205405e-02	6.054706250000000e+04
2.141734582139807e+04	-1.001797795865848e+04	5.876386808467176e-03	2.967826533612765e-02	5.902436132812500e+04
5.120750602087151e+02	-3.252944325302974e+04	2.669197077122712e-02	3.342374441428925e-02	5.868348242187500e+04
2.651387060679086e+04	-3.241973436687197e+04	2.785720066172119e-02	2.124993496957806e-02	6.058914257812500e+04
1.344346617406472e+04	-4.067087819177526e+04	1.329171592688333e-02	1.331997337154447e-02	6.435365429687500e+04
-3.946293554877646e+04	-6.002818497678797e+04	2.031419237777053e-02	-1.071826559957411e-02	5.955120703125000e+04
4.638657556175084e+03	-2.606688942331186e+04	-4.682097272509128e-03	6.432142837203871e-03	5.450878515625000e+04
-1.475018877468012e+04	-2.275583402288517e+04	1.563807619253849e-02	9.350016709051017e-03	5.966642382812500e+04
1.549285487306894e+04	-3.070491931010182e+03	5.799667731919996e-02	1.151106983513417e-02	6.013998046875000e+04
-2.065470515774289e+04	-1.800019280033639e+04	2.021071075120005e-02	1.722926802527231e-02	5.334741992187500e+04
1.887678331924089e+04	-3.540520857609020e+04	-1.909809614870073e-03	-4.116851262099208e-03	6.155252148437500e+04
-7.954794533244488e+03	-9.610649840322920e+03	1.406616452326118e-02	1.798325641952855e-02	5.665798242187500e+04
-4.133716157334065e+03	-4.126440518259606e+04	2.075372630263823e-02	-5.484595332703295e-03	6.013762890625000e+04
