# u_lambda  v_lambda  Re(V)[Jy]  Im(V)[Jy]  weight
-3.148242484290150514e+03 1.911647429474431920e+04 1.743311455233266527e-02 -7.025602069668135559e-04 5.174563281250000000e+04
-2.253548939293047806e+04 2.242886702697368310e+04 1.649190452016641856e-02 -8.879345286644553656e-04 5.664366992187500000e+04
7.709434405539630461e+03 4.211314837074535899e+04 1.437224347824644921e-02 -1.205143229415833869e-03 5.709087109375000000e+04
-2.844428562007113578e+04 2.718349704278354693e+04 1.574789534341673042e-02 -1.034284257951685300e-03 5.064241992187500000e+04
1.108494449747063481e+04 9.776016454623348181e+03 1.828287339301460854e-02 -2.961682919357273565e-04 5.842103710937500000e+04
-1.574542203536342458e+04 3.557208714414334827e+04 1.523649191847590428e-02 -1.196652524771738522e-03 5.378865039062500000e+04
-1.192052286362380073e+04 3.919509198358884078e+03 1.931307715427377919e-02 -2.349858278049370391e-04 5.708580859375000000e+04
2.660188700122248974e+03 1.845624289575188959e+04 1.740815106467223650e-02 -6.428579267846161070e-04 5.944367773437500000e+04
-1.916390831899789191e+03 3.473814118377845443e+04 1.531233209898332816e-02 -1.102469086675888273e-03 5.064361328125000000e+04
1.572328115648524363e+04 2.469169787506111606e+04 1.594045949171294177e-02 -7.204575109429164253e-04 5.540655078125000000e+04
-9.562918945796920525e+03 3.564677732483038562e+04 1.526053031636733295e-02 -1.167991364935896774e-03 5.383188867187500000e+04
-2.559187286157972630e+04 3.930054515543559683e+04 1.471445065579913246e-02 -1.319487984009635106e-03 5.756801953125000000e+04
1.572907519581473707e+03 6.125870627292099380e+04 1.288047704561310139e-02 -1.618895573231558110e-03 5.477293164062500000e+04
-2.094219096356127557e+04 3.674521770851902693e+04 1.504399782620887728e-02 -1.245223097687957713e-03 5.716045898437500000e+04
-5.119458946608328552e+04 6.370537036060905666e+04 1.246670301008761562e-02 -1.862946643297242822e-03 5.298889257812500000e+04
1.211446817272697990e+04 2.033407559985270200e+04 1.667596452184865255e-02 -6.253772642479598709e-04 5.442602929687500000e+04
-9.534015897205385045e+03 2.994545063893937913e+04 1.592217937131043190e-02 -1.031453442747818109e-03 5.368832226562500000e+04
-1.864121986501235006e+04 1.147567553000539920e+04 1.790718118830037994e-02 -5.371198460792505703e-04 5.057723437500000000e+04
-1.555670876506884633e+04 1.626127008855303939e+04 1.758105775059649184e-02 -6.811953966182009547e-04 5.756349609375000000e+04
1.474179836197780969e+04 1.604208898818965827e+04 1.707503101073810231e-02 -4.743848046793880131e-04 6.004460351562500000e+04
-2.086583724704240376e+04 1.578405792155489326e+04 1.729354590491509122e-02 -6.849854753034996177e-04 5.764670898437500000e+04
3.429073689998056216e+04 -1.743819964606821941e+03 1.652595023262605142e-02 2.555209558031550131e-04 5.508476562500000000e+04
9.027775443791511861e+03 1.423970006555110740e+04 1.775462141521660930e-02 -4.628091162012288760e-04 5.870106445312500000e+04
-1.252708641473657372e+04 6.682999699827935547e+04 1.257786130995634279e-02 -1.789668315598678169e-03 5.065543164062500000e+04
1.759203614648651239e+02 3.965723785809847323e+04 1.475431880821991351e-02 -1.201184927739551520e-03 5.147817187500000000e+04
2.240792412982622045e+04 3.166088872328552679e+04 1.489247065474747639e-02 -8.518130447987712307e-04 5.724643750000000000e+04
1.664951821876271060e+04 -2.208168156565157187e+04 1.678498240568036814e-02 8.573962524479100851e-04 6.816079296875000000e+04
2.079790816008615002e+04 2.665738499039011003e+04 1.546325103957414161e-02 -7.340744777888605918e-04 6.196445703125000000e+04
7.058399644390290632e+03 1.286117216338692560e+04 1.812057880589774267e-02 -4.334873286394370397e-04 6.420918945312500000e+04
-6.311837221723329094e+03 -7.809041437728443270e+03 1.909492823139867165e-02 2.639109020938382264e-04 5.990837304687500000e+04
2.652573790751277556e+04 4.470779886744452961e+04 1.362561097964057506e-02 -1.126027378056897567e-03 4.883627539062500000e+04
1.762703350520909953e+04 -1.305757366952152370e+04 1.783042869779996945e-02 5.864205549865381031e-04 6.373984570312500000e+04
-1.302403408429009460e+03 3.308186260526872502e+04 1.549406279386654310e-02 -1.059374476996424209e-03 6.504841601562500000e+04
2.655321614368482551e+04 2.457883179534797455e+04 1.535023364278600977e-02 -6.324925147482135784e-04 6.351658007812500000e+04
5.646103222642683249e+03 2.071194043359320858e+03 2.020583195477607813e-02 -4.624579933230578481e-05 6.285909960937500000e+04
3.164342109102609174e+04 2.177058561403302065e+03 1.668314044715639086e-02 1.085330214904196318e-04 6.512918750000000000e+04
1.857364119418038536e+04 -6.071850297976600814e+03 1.831239648638252268e-02 3.458675430793213415e-04 6.889263281250000000e+04
-3.433762967705168558e+04 -2.541828426328056230e+04 1.482698949604167177e-02 5.964164109149391229e-04 6.373632226562500000e+04
9.771667278968521714e+03 8.533468762580463590e+03 1.861268839859058985e-02 -2.625658802108053161e-04 5.853034375000000000e+04
-9.615749001775215220e+03 1.184792867730483886e+04 1.855343609920578896e-02 -5.125827142611141547e-04 6.409436718750000000e+04
2.063044429184506589e+04 3.152725916652058731e+04 1.498346593743963770e-02 -8.621616826119361202e-04 6.456302343750000000e+04
-1.552303199516067980e+04 1.660559584931916106e+04 1.753788763658347544e-02 -6.917155741022520390e-04 5.726725976562500000e+04
2.400521377810671038e+04 -8.067412542313869608e+02 1.765277393352624943e-02 1.760826756220607785e-04 6.581893554687500000e+04
-2.823089604677348234e+03 2.499299568601446663e+04 1.654645679362669319e-02 -8.647134375562719492e-04 6.091005859375000000e+04
9.980084517976677034e+02 -6.662510034393634669e+03 1.983426992962501051e-02 2.777684929875778581e-04 6.448645507812500000e+04
1.557963002816158223e+04 7.871645703234160464e+03 1.806059638803815537e-02 -1.939067580544907984e-04 6.727574609375000000e+04
1.100459826347208582e+04 2.415467911131131041e+04 1.623687079802236394e-02 -7.425548942193434081e-04 5.731176367187500000e+04
2.864400425002794873e+04 1.410681636604815503e+04 1.616511207284535706e-02 -3.070006661537662447e-04 6.251161914062500000e+04
3.358439602359437231e+03 2.506493829563196050e+04 1.640776078706552774e-02 -8.246429507213780307e-04 6.091215625000000000e+04
-1.267032026868809953e+04 2.872083994045214786e+04 1.604872684798179863e-02 -1.016716212691169772e-03 6.498531835937500000e+04
1.449806882701979339e+04 5.067885617824173823e+04 1.348090812599417321e-02 -1.337113755089920728e-03 6.174448828125000000e+04
-8.019811107471205105e+03 2.616685802159197920e+04 1.640979165016773558e-02 -9.268216763184139060e-04 6.472918359375000000e+04
-3.827109582906018477e+04 5.312933532279756037e+04 1.337086415619574524e-02 -1.641783233391156836e-03 5.978362304687500000e+04
2.503574240151898994e+04 9.751425907913111587e+03 1.686901507116409307e-02 -1.908264154293346014e-04 6.154206250000000000e+04
3.387007094630398115e+03 1.936401780067878281e+04 1.723783916386858669e-02 -6.643426598577665751e-04 6.081587890625000000e+04
-5.722534100356656381e+03 8.936893417329735030e+02 2.042071722699191280e-02 -7.791647206884495607e-05 5.738764257812500000e+04
-2.636031076885467428e+03 5.682188851262521894e+03 2.005630335820113297e-02 -2.519554710736056835e-04 6.512319140625000000e+04
2.766131348583212821e+04 5.456199062437908651e+03 1.693004745166193023e-02 -2.703398878173814487e-05 6.784971289062500000e+04
-7.945416370521587851e+03 5.205308874903358628e+03 1.973152464438221107e-02 -2.649022135181442654e-04 6.516721289062500000e+04
4.721019835201829119e+04 -1.232980351953502577e+04 1.534309160028445376e-02 6.392429699417612838e-04 6.209048437500000000e+04
2.194834266597883106e+04 3.657010519219532853e+03 1.769557183685905796e-02 1.967031577229488392e-06 6.631089062500000000e+04
3.966193907846378579e+02 5.624846318822065950e+04 1.327106533744926327e-02 -1.535188723069277244e-03 5.729941015625000000e+04
1.309756863240228995e+04 2.907402788764404613e+04 1.555975271262692930e-02 -8.575806663225699674e-04 5.828186132812500000e+04
3.532928208003406326e+04 2.107524934206825128e+04 1.510806115709659690e-02 -4.678461730485259816e-04 6.466432031250000000e+04
4.141933791972165636e+03 4.873855587921329425e+04 1.383942289954191197e-02 -1.367253571107756270e-03 6.508251171875000000e+04
-9.595251408027243087e+03 3.494067745362862479e+04 1.533861985631617894e-02 -1.151811475212238681e-03 6.751601562500000000e+04
-2.296324205636327315e+04 1.426781964657445133e+04 1.727603605108955775e-02 -6.430940651579604948e-04 6.314621484375000000e+04
9.867946458565742432e+03 6.679032492880703649e+04 1.239523356374853599e-02 -1.664595852583321918e-03 5.114309960937500000e+04
9.762228667791250700e+02 9.023891185006757951e+03 1.923697681779435245e-02 -3.493799014495326720e-04 6.689023632812500000e+04
-1.795690792776974558e+04 5.516161402066031587e+04 1.343724875584194171e-02 -1.610729548208827489e-03 6.840873046875000000e+04
9.899788137995201396e+03 4.666413179968034092e+04 1.391331063971729814e-02 -1.286824638349186225e-03 6.669996875000000000e+04
-1.100440245504180166e+04 2.415282595943625711e+04 1.665620209199439317e-02 -8.890475983287411677e-04 6.628281640625000000e+04
1.499004040674130192e+04 2.426014289566551452e+04 1.602871658250131295e-02 -7.143200199173608969e-04 6.846112304687500000e+04
1.922002028978619137e+03 1.600988697768021302e+04 1.784401621639341434e-02 -5.739331799817449977e-04 7.268226562500000000e+04
-5.098946706592255214e+04 -3.349621956782489633e+03 1.493617506872202925e-02 -1.614294834942290983e-04 6.725688671875000000e+04
-6.880791851786177176e+03 3.061446679731326003e+04 1.584036583362112213e-02 -1.033339916406470112e-03 6.158309375000000000e+04
-2.626787376250310263e+04 3.392592913268856501e+04 1.519585307494728844e-02 -1.197631928686287159e-03 6.741329882812500000e+04
3.976930680302168184e+03 5.361218800807723164e+04 1.343538332562109645e-02 -1.463789983218669304e-03 6.794343945312500000e+04
-3.217797735093388110e+04 3.867961952773596568e+04 1.460860150676017086e-02 -1.324871306412046812e-03 6.026940234375000000e+04
7.351620273188871579e+03 2.127411313049071396e+04 1.678979633915043609e-02 -6.898112581119752876e-04 6.951159375000000000e+04
-1.947966780915945492e+04 4.706877018729386327e+04 1.410082871148442621e-02 -1.460954815698484871e-03 6.401933203125000000e+04
-1.565249105045728356e+04 1.541704854483441886e+04 1.768501387762957261e-02 -6.551618255647926594e-04 6.793308984375000000e+04
-1.071908263862227614e+03 2.995478260596471955e+04 1.586731794151595085e-02 -9.814765298041708101e-04 7.074654687500000000e+04
-5.649281864596206105e+03 4.623630352106474311e+04 1.417767986399725601e-02 -1.375828852955296184e-03 6.027316601562500000e+04
1.199027523924391971e+04 3.619051803324823413e+04 1.484011000127519186e-02 -1.040980047320573402e-03 6.593016210937500000e+04
-1.329616629761980585e+04 4.714435720620356733e+04 1.411894063835691417e-02 -1.434461962423873391e-03 6.406761132812500000e+04
-2.932519757042142737e+04 5.079727130491464050e+04 1.368810170296908338e-02 -1.571332171217810917e-03 6.850419921875000000e+04
-2.162820363504145917e+03 7.275591496563279361e+04 1.213338572035065933e-02 -1.832461955321588185e-03 6.517363085937500000e+04
-2.467648748897639234e+04 4.824159961402155022e+04 1.395218341414837873e-02 -1.504886457014341502e-03 6.803234570312500000e+04
-5.492880779791858367e+04 7.520068343079855549e+04 1.177933470476819934e-02 -2.060768511210025414e-03 6.305297460937500000e+04
8.380667558734759950e+03 3.183220863268895482e+04 1.541656529247743303e-02 -9.624493131608039161e-04 6.477243359375000000e+04
-1.326727845376829282e+04 4.144287387845639023e+04 1.465332874124579236e-02 -1.315774383736991425e-03 6.390025585937500000e+04
-2.237302564540516687e+04 2.297306414145761664e+04 1.644176182008317069e-02 -9.027022132151383800e-04 6.020321679687500000e+04
-1.929031306160812892e+04 2.775790925268282808e+04 1.602847034818585120e-02 -1.020593872259732953e-03 6.850769531250000000e+04
1.100960791801308005e+04 2.754118480408485266e+04 1.582137330710933765e-02 -8.336251162837697787e-04 7.145557812500000000e+04
-2.459923090923310519e+04 2.728052158325814526e+04 1.589972995068068481e-02 -1.026151546505141591e-03 6.860367578125000000e+04
3.055780687646447768e+04 9.755528666586837062e+03 1.634744377517940647e-02 -1.537704039556639628e-04 6.554454687500000000e+04
5.294391794155662865e+03 2.573777719771889315e+04 1.625778583493767138e-02 -8.286490049471234272e-04 6.985589843750000000e+04
-1.626124016082888193e+04 7.832747614212895860e+04 1.185009955210306574e-02 -1.987844022016244626e-03 6.028572460937500000e+04
-3.557404353449276641e+03 5.115537433065508230e+04 1.372570048532497332e-02 -1.461752920160332885e-03 6.126813867187500000e+04
1.867463436518982417e+04 4.316004558769609866e+04 1.399286864468514760e-02 -1.150018174070997464e-03 6.812406640625000000e+04
-1.373833182515302360e+04 -1.379864092270477158e+04 1.745668162168761625e-02 4.107293986708118348e-04 6.134211523437500000e+04
-2.710538271404021361e+04 -3.447256058641132404e+04 1.443484762420934979e-02 8.855428496139315219e-04 5.718658398437500000e+04
5.724840462156169451e+03 1.805226139501506987e+04 1.734499437765282120e-02 -6.076941688312328341e-04 4.671950781250000000e+04
-3.165410248078242603e+03 -3.971468146842919668e+04 1.469886310095833148e-02 1.183081303991945872e-03 6.093466210937500000e+04
-2.210407951177271025e+04 6.422071271584475653e+03 1.787021963625632162e-02 -3.722274909789890043e-04 6.213772460937500000e+04
5.753035172338170923e+03 -2.073281612014073289e+03 2.037265849175285554e-02 1.272123253690809086e-04 6.070475781250000000e+04
-1.515099668548987393e+04 -2.458599312632465444e+04 1.598208498784117748e-02 7.220454445957118520e-04 5.999324218750000000e+04
1.084964584961424043e+04 -2.447763848668309220e+04 1.661457018611014330e-02 8.970261680331258116e-04 6.222952734375000000e+04
-2.220101465623179138e+03 -3.272868756118592137e+04 1.547326977040517672e-02 1.027721293631624544e-03 6.574009570312500000e+04
-5.512649522248275025e+04 -5.209282804109120480e+04 1.223537184965972115e-02 1.075533669938810201e-03 6.081810742187500000e+04
-1.102524096988299971e+04 -1.812447710950168766e+04 1.704274444831742341e-02 5.682825162589251813e-04 5.590325000000000000e+04
-3.041391683600650504e+04 -1.481420869332360053e+04 1.596229189165370224e-02 3.165080583140152505e-04 6.122542773437500000e+04
-1.715224179551589145e+02 4.874518238863912302e+03 2.024301792290057397e-02 -2.034863547416973983e-04 6.165948046875000000e+04
-3.631957353012417298e+04 -1.006171711202726146e+04 1.582125229057794111e-02 1.271522357287732305e-04 5.469404687500000000e+04
3.212494428955719741e+03 -2.746439791667219470e+04 1.621553676959015464e-02 9.320133075431119444e-04 6.279017382812500000e+04
-2.362035917622774650e+04 -1.671802805217743753e+03 1.760704150715173763e-02 -8.381430830954761802e-05 5.819874023437500000e+04
-1.979677660815146010e+04 -3.332243124990985962e+04 1.484491082971076820e-02 9.133163940039173371e-04 6.156767968750000000e+04
-5.217979321917791822e+03 -1.878342972887467477e+04 1.725428261890478779e-02 6.334459646892003255e-04 6.426776367187500000e+04
-9.795089042088331553e+03 -2.502429488267805482e+03 1.948128255985926566e-02 3.379239524466249022e-05 5.474798046875000000e+04
7.847260760077921987e+03 -1.254717369540341133e+04 1.851495427904854829e-02 5.267212380124955233e-04 5.966003320312500000e+04
-1.744085114862585760e+04 -1.595197974041788711e+03 1.841565751485799152e-02 -5.110957759482444854e-05 5.818436718750000000e+04
-3.347043292878617649e+04 2.056654443747423102e+03 1.661497733762484427e-02 -2.628296775410339796e-04 6.202985351562500000e+04
-6.301166157326518260e+03 2.401616693242137990e+04 1.670702608091233221e-02 -8.597559440801409106e-04 5.891454492187500000e+04
-2.881725148971491944e+04 -4.993637008652492000e+02 1.704963697989717378e-02 -1.528540003741582346e-04 6.184879492187500000e+04
-5.907520312565234053e+04 2.645817001138685373e+04 1.415852841670305062e-02 -1.059811179787167922e-03 5.705584179687500000e+04
4.241555137599860245e+03 -1.690636850733273968e+04 1.780710930722615229e-02 6.435965689354556816e-04 5.877710546875000000e+04
-1.741080793781983812e+04 -7.296685963740464103e+03 1.791671592135656021e-02 1.598696279193137775e-04 5.811607031250000000e+04
-2.651956859247626926e+04 -2.576664880507695489e+04 1.524135239199637427e-02 6.653627328650172246e-04 5.486604687500000000e+04
-2.342999942443548571e+04 -2.098260312781240282e+04 1.589455810009101841e-02 5.548082969035208166e-04 6.220830273437500000e+04
6.864596369913404487e+03 -2.119630016512304064e+04 1.711716617333985252e-02 7.850324436150230402e-04 6.478418750000000000e+04
-2.873981515683107136e+04 -2.146024233731353161e+04 1.550284017928181199e-02 5.277656452331619570e-04 6.223498632812500000e+04
2.641948496539985717e+04 -3.898139362355767662e+04 1.472595644745586067e-02 1.315066567910964934e-03 5.923998242187500000e+04
