# u_lambda  v_lambda  Re(V)[Jy]  Im(V)[Jy]  weight
-5.890005402376950224e+04 2.159715312242100117e+04 1.455037364460642565e-02 -9.480002550461655601e-04 5.964884179687500000e+04
4.411042212032562020e+03 -2.178186198550242625e+04 1.679122634802331787e-02 7.613967962106650122e-04 6.132006250000000000e+04
-1.724030895331959618e+04 -1.216724613664264871e+04 1.764097584547369424e-02 3.182283510920708787e-04 6.053134570312500000e+04
-2.635175537278450429e+04 -3.063520362307463074e+04 1.475370718717359912e-02 7.636275827316621988e-04 5.706192968750000000e+04
-2.326097472288491190e+04 -2.585175054372175146e+04 1.531397765749863311e-02 6.628921562822523254e-04 6.486842578125000000e+04
7.032961661312568140e+03 -2.607242134832200827e+04 1.606501543439727703e-02 8.826465462360450626e-04 6.763303320312500000e+04
-2.857090384557046855e+04 -2.632820189117947666e+04 1.504835028780996536e-02 6.362444161450048511e-04 6.494228320312500000e+04
2.658588203470771623e+04 -4.386196298032924096e+04 1.414885798602588327e-02 1.387963884098099071e-03 6.198544335937500000e+04
1.323197181074395985e+03 -2.787568101672476769e+04 1.576751711267242173e-02 8.901606405589221772e-04 6.611158007812500000e+04
-2.023249854340628372e+04 2.471795652556979621e+04 1.604427036763838438e-02 -9.162203381166039761e-04 5.708083203125000000e+04
-7.530656920575784170e+03 -2.456164865666162768e+03 1.983104223411275360e-02 4.255123816841931909e-05 5.802817382812500000e+04
1.470228931042201839e+04 -1.045503183922949211e+04 1.858121697184860269e-02 4.905944051144876502e-04 6.447173242187500000e+04
3.953172455881308997e+04 -1.740060342630231753e+04 1.580976881426338770e-02 7.831223621333070935e-04 5.830676367187500000e+04
1.269915777825995247e+04 8.391535411698030657e+03 1.867510346441843966e-02 -2.267515523407571411e-04 5.378780273437500000e+04
1.652334683751835109e+04 -2.326565664012087655e+04 1.636855103513826584e-02 8.644343586434836968e-04 5.703083789062500000e+04
3.110238376341215553e+04 -8.728209300490307214e+03 1.715939451329822132e-02 4.975607365605477696e-04 5.942834570312500000e+04
2.652516505620668977e+04 7.554096304684031566e+03 1.731683506740877565e-02 -9.276961553408991773e-05 5.062925000000000000e+04
4.416705924682557088e+04 -2.487649489858898505e+03 1.594587933780992894e-02 3.396327049610971239e-04 5.532748632812500000e+04
1.887932562991089435e+04 8.462911966865951399e+03 1.804722666129537564e-02 -1.805274614716348186e-04 5.381436328125000000e+04
2.849610123720179672e+03 1.211426824870779819e+04 1.862305049944650015e-02 -4.329533472204163459e-04 5.749726367187500000e+04
3.001768047310143447e+04 3.408403727981493284e+04 1.440400780922604894e-02 -8.259022105412449147e-04 5.467866796875000000e+04
7.502199004808632708e+03 9.563981600613326009e+03 1.888276650126370984e-02 -3.099223127533627773e-04 5.715983203125000000e+04
-2.275525409648619825e+04 3.651574350793717895e+04 1.469541347364560803e-02 -1.202356543401507079e-03 5.291279101562500000e+04
4.056086915645220870e+04 -6.841933134001764302e+03 1.626040274007810316e-02 4.667580848060576357e-04 5.439525000000000000e+04
1.890897786008746698e+04 2.762553534167477665e+03 1.867485728752693586e-02 2.690594611461141671e-05 5.369320703125000000e+04
9.800927131968397589e+03 -1.571238039931885942e+04 1.790465822651918920e-02 6.292676033760424663e-04 5.061327539062500000e+04
1.288923919466664483e+04 -1.091907116079525076e+04 1.863213348813903825e-02 4.968104094530557523e-04 5.754188671875000000e+04
4.318490728152029624e+04 -1.113984926418369469e+04 1.589128033571864801e-02 6.087101557436495761e-04 5.999356250000000000e+04
7.579575894897299804e+03 -1.139791559034506827e+04 1.879721779904377707e-02 4.824023280450697262e-04 5.760796679687500000e+04
6.273893598980057141e+04 -2.891726706757893771e+04 1.417372871235432485e-02 1.152864345671710412e-03 5.498749804687500000e+04
3.747401036507647950e+04 -1.293771329940520809e+04 1.627991520748502813e-02 6.480093457051402505e-04 5.864560351562500000e+04
1.591248521711321519e+04 3.964537999480123835e+04 1.431098127349414439e-02 -1.055727750594325203e-03 5.063252929687500000e+04
2.861781122921077622e+04 1.247463345716231743e+04 1.655203563559595054e-02 -2.392443039259795458e-04 5.147239257812500000e+04
5.085142061030024342e+04 4.482837718556552318e+03 1.524709841924499348e-02 1.491806342939003131e-04 5.719071875000000000e+04
-2.683356496839521424e+04 2.579103760520721698e+04 1.567891788274426712e-02 -9.675658865541640489e-04 6.182371093750000000e+04
-2.300602675127918337e+04 -5.858724643850622670e+03 1.789926487600729255e-02 5.828410118800540275e-05 6.580826953125000000e+04
-8.427035319376047482e+03 8.681255156024071766e+03 1.922714445350880499e-02 -3.946399815961572355e-04 6.836951171875000000e+04
-1.300525287591100277e+04 2.496187606757466710e+04 1.618447123188665460e-02 -8.888478444913370038e-04 5.825410937500000000e+04
4.636128822214630418e+03 1.491786891893667052e+04 1.797815200178629058e-02 -5.072500686992091872e-04 6.396941406250000000e+04
-2.065171537014215937e+04 2.586858764490444810e+04 1.587604000760563586e-02 -9.458406341178378666e-04 6.193227734375000000e+04
-3.668123746303623193e+04 2.951944482833351867e+04 1.497080661834039421e-02 -1.090999593492479602e-03 6.642182617187500000e+04
-9.517063791178570682e+03 5.147965980922909512e+04 1.381798254362773086e-02 -1.480843752561104062e-03 6.330361718750000000e+04
-3.203046524091722313e+04 2.696320412838962147e+04 1.535962351257173786e-02 -1.013708700204227165e-03 6.569741406250000000e+04
-6.228682038150908193e+04 5.391941792016148247e+04 1.345993404337326657e-02 -1.775274984532695900e-03 6.117818750000000000e+04
1.028424535816042862e+03 1.055806480233161710e+04 1.898714190763040738e-02 -3.949013961441803040e-04 6.266748437500000000e+04
-2.062198841256723244e+04 2.016688889204730367e+04 1.668966228419276401e-02 -8.027245587204125945e-04 6.168125781250000000e+04
-2.972797828915670107e+04 1.696847134754551917e+03 1.749879066732679123e-02 -2.516302520042727297e-04 5.798843750000000000e+04
-2.664257931268216998e+04 6.480264986507576396e+03 1.778244223268849247e-02 -4.061017953503337908e-04 6.623661132812500000e+04
3.655094002268331678e+03 6.269016449552900667e+03 1.963298176949941978e-02 -2.203609267024748866e-04 6.919373046875000000e+04
-3.195185689196530075e+04 6.002393518364066040e+03 1.718847515377826957e-02 -4.097660243090579606e-04 6.639488085937500000e+04
2.320724480808234875e+04 -1.151557695714248075e+04 1.772121912626400606e-02 5.613061209840207845e-04 6.367271484375000000e+04
-2.057819224032859438e+03 4.463485876965295574e+03 1.995339023239281126e-02 -1.937862649159596026e-04 6.767127929687500000e+04
-2.361932585955822287e+04 5.705138265174945263e+04 1.359106346391920038e-02 -1.682136011742129062e-03 5.829980468750000000e+04
-1.091325394507433703e+04 2.988092745464053223e+04 1.551081114112888570e-02 -9.933932116313061965e-04 5.918193359375000000e+04
1.132013703677471131e+04 2.188819696206595108e+04 1.637308757636965831e-02 -6.506667776796301594e-04 6.599721875000000000e+04
3.824302770114079976e+03 -3.165474437260252671e+04 1.528998830347054819e-02 9.936869814363424869e-04 6.056763867187500000e+04
1.840280962539602115e+04 -1.711609134404366341e+04 1.728110949892050496e-02 7.110367124400014845e-04 6.318544335937500000e+04
1.382529214968639462e+04 -8.344287538204661132e+02 1.941322912364039713e-02 1.315825052725906011e-04 5.382768359375000000e+04
3.146796954048524276e+04 -1.087636518658907153e+04 1.697832459595656485e-02 5.678234280797071678e-04 5.871466015625000000e+04
6.179544038064675988e+03 7.349474681395942355e+01 2.001821887669143901e-02 4.272128421392569584e-05 5.720960937500000000e+04
-9.850361453676816382e+03 3.724296300632211569e+03 1.969086549859493107e-02 -2.186992810083362711e-04 6.103674414062500000e+04
1.731854286036733902e+04 2.569179163935611359e+04 1.557553677106750939e-02 -7.034467893812894335e-04 5.799733007812500000e+04
-5.196992626810968432e+03 1.172227152259300510e+03 2.006551341249195042e-02 -8.567527057764313155e-05 6.079624218750000000e+04
-3.545601474549651175e+04 2.812460997201719510e+04 1.512791454987392169e-02 -1.053036396445510784e-03 5.615167773437500000e+04
2.786243166897464471e+04 -1.523259419801640797e+04 1.688878532656237427e-02 6.900735156243579128e-04 5.780428906250000000e+04
6.209574057461552002e+03 -5.627265519956439675e+03 1.973014134087871033e-02 2.679230554504722197e-04 5.711972460937500000e+04
-2.898730973213696871e+03 -2.410089424775809312e+04 1.628502942717837548e-02 7.703032972089470833e-04 5.389707812500000000e+04
1.906954466769176690e+02 -1.931067123098061711e+04 1.722213704763128628e-02 6.685463666089869889e-04 6.116721093750000000e+04
3.048559653639153112e+04 -1.952760749849630884e+04 1.621751825005142075e-02 8.183749381010155645e-04 6.372623828125000000e+04
-5.119125361330538908e+03 -1.978933843311617238e+04 1.699002770403935242e-02 6.425142513767274390e-04 6.120882812500000000e+04
5.004118030515604914e+04 -3.730676232823917962e+04 1.415052851145322428e-02 1.324048489108582607e-03 5.832086523437500000e+04
2.477555961800103614e+04 -2.132807596170105535e+04 1.632162830989170726e-02 8.482212968151584117e-04 6.228345507812500000e+04
3.211863412953357511e+03 3.125605631787910534e+04 1.526618585532234229e-02 -9.400671728290527695e-04 5.381676953125000000e+04
1.591799595827781195e+04 4.085689467929810689e+03 1.890840934667345832e-02 -4.381435673449871618e-05 5.473920507812500000e+04
3.815224925437041384e+04 -3.905763794403095744e+03 1.654021103515336891e-02 3.626082044769632427e-04 6.073594921875000000e+04
1.458063647114927517e+04 1.453617994106829065e+04 1.745476017183063971e-02 -4.149822653009129034e-04 6.693787695312500000e+04
1.000419094371320170e+04 3.081852103256630289e+04 1.518863995555109689e-02 -8.836899348950832261e-04 5.702882617187500000e+04
2.764408755049972024e+04 2.077299352572780845e+04 1.565670623835026254e-02 -4.926536828861112797e-04 6.240648046875000000e+04
2.357817462437564700e+03 3.172768709354807288e+04 1.522285242881257078e-02 -9.566723192011085701e-04 6.062000195312500000e+04
-1.367121344632425826e+04 3.538138103617686284e+04 1.488056744387235807e-02 -1.133221140738343733e-03 6.483835742187500000e+04
1.349445636314971853e+04 5.734280208128485538e+04 1.354194512146104576e-02 -1.495972731697794945e-03 6.169647070312500000e+04
-9.021098633301375230e+03 3.282788078048027819e+04 1.516337351728904749e-02 -1.050520769079076999e-03 6.436402343750000000e+04
-3.927391775985092681e+04 5.978631759709255857e+04 1.345704481888197225e-02 -1.819684443426034621e-03 5.968327539062500000e+04
2.403566171826555001e+04 1.641700583521245790e+04 1.643403437808693690e-02 -3.953404861880343234e-04 6.129209375000000000e+04
2.386707682846289117e+03 2.602673937350863343e+04 1.598837464644188230e-02 -8.212054617433274745e-04 6.045266796875000000e+04
-6.720875666919841024e+03 7.555328580085442809e+03 1.946439638253578269e-02 -3.432747683295847086e-04 5.694274414062500000e+04
-3.635680132716645403e+03 1.234398456038750192e+04 1.868139848743809173e-02 -4.876798802916581209e-04 6.482192187500000000e+04
2.666238110624864566e+04 1.212239469063835350e+04 1.677276835896468823e-02 -2.426949970101020858e-04 6.762286718750000000e+04
-8.944899154625891242e+03 1.186640485048890878e+04 1.866512753631113103e-02 -5.059776136746431223e-04 6.491964062500000000e+04
4.621191442386304698e+04 -5.661116255480862492e+03 1.576654441401267870e-02 4.481346386627417674e-04 6.204892187500000000e+04
2.094885615988352583e+04 1.032222166423607996e+04 1.756957930402525472e-02 -2.278487796571123942e-04 6.611092187500000000e+04
-6.063792221134513056e+02 6.291075737328270770e+04 1.342677728439940245e-02 -1.706193892999173251e-03 5.704403515625000000e+04
1.209663073964373143e+04 3.573809928357044555e+04 1.466450068948545182e-02 -9.870810538292361033e-04 5.796667187500000000e+04
3.432876926816021296e+04 2.774233252198834452e+04 1.471434246355696196e-02 -6.325935039515155883e-04 6.447283398437500000e+04
-4.575781888093505586e+03 1.628201486256731914e+04 1.787249712943637936e-02 -6.140600168594194993e-04 5.946273242187500000e+04
1.306452935001576407e+04 6.234536040943675289e+03 1.895738934200703538e-02 -1.456029135093571815e-04 6.490925195312500000e+04
-1.222184830933123158e+04 1.719086193873144293e+04 1.754719132946021276e-02 -6.845125882201391230e-04 6.319973242187500000e+04
-2.825079259499869295e+04 2.084546724380282467e+04 1.619810822396400632e-02 -8.469209478833123438e-04 6.746817773437500000e+04
-1.082466211903294152e+03 4.280161444457940524e+04 1.426593797552267763e-02 -1.233379220841384835e-03 6.412741992187500000e+04
-2.359955974154473734e+04 1.828946445931880589e+04 1.680076129256015405e-02 -7.631793959530602757e-04 6.714749023437500000e+04
-5.385285232786183042e+04 4.525153256354892073e+04 1.378065815822889645e-02 -1.530921181128262754e-03 6.207671289062500000e+04
9.456998947944723113e+03 1.876710152352136220e+03 1.972529078958873416e-02 -5.371728557501928748e-06 6.386539453125000000e+04
-1.219275008671440264e+04 1.148948997532149224e+04 1.857981500890437329e-02 -5.119054528724794250e-04 6.308329687500000000e+04
-2.130188091052299205e+04 -6.979547919339222972e+03 1.797204141366595329e-02 1.102292748012134054e-04 5.950074609375000000e+04
-1.821455558856301286e+04 -2.194728123173132190e+03 1.879841282317227386e-02 -4.367241989612879034e-05 6.757399414062500000e+04
1.208191173769483612e+04 -2.414834435082533219e+03 1.956734334764783159e-02 1.820567993954337117e-04 7.042283203125000000e+04
-2.352404005473757934e+04 -2.671600517898890757e+03 1.811113626490633635e-02 -6.025729615471516105e-05 6.763275781250000000e+04
3.163258698219637881e+04 -2.020227975747391611e+04 1.607414419535691322e-02 8.397723304346308522e-04 6.448681835937500000e+04
6.369787935104933240e+03 -4.217438048776704818e+03 1.986035990812375085e-02 2.147022612378673219e-04 6.883212304687500000e+04
-1.518534458506553892e+04 4.837430368597766210e+04 1.395954360005709910e-02 -1.437650343652979723e-03 5.945688671875000000e+04
-2.482925380701584345e+03 2.120090392713724577e+04 1.688759731591234908e-02 -7.340057165225945431e-04 6.046225000000000000e+04
1.974949156683131878e+04 1.320339959124440611e+04 1.725297105583570995e-02 -3.311060037554952747e-04 6.712410156250000000e+04
1.764134703953471035e+04 -1.004645404619361398e+04 1.840366209318567911e-02 4.907993631641393737e-04 5.530293945312500000e+04
-7.645675056960927577e+03 9.087571061004462081e+02 1.993665950193259165e-02 -9.261453506897838702e-05 5.384120312500000000e+04
-2.367489749555290837e+04 4.562755469564904161e+03 1.821764723359716939e-02 -3.259824035988252017e-04 5.748209179687500000e+04
3.495751929536304942e+03 2.652117776342999059e+04 1.589203075835467563e-02 -8.255335676956837955e-04 5.463872656250000000e+04
-1.902208897881568919e+04 2.007626787809626649e+03 1.883291110671666407e-02 -2.081027895659778057e-04 5.720279492187500000e+04
-4.927756111314205191e+04 2.896791737106153232e+04 1.458374612494532652e-02 -1.114772595079607537e-03 5.288952929687500000e+04
1.403519274071606378e+04 -1.440381203672692573e+04 1.797634454248083283e-02 6.126889594778321593e-04 5.440968359375000000e+04
-7.616197584696727063e+03 -4.792438927805473213e+03 1.960367251357105628e-02 1.333009764267370869e-04 5.373956250000000000e+04
-1.672625850461360096e+04 -2.326245498221684102e+04 1.592090157406116438e-02 6.448197878557037797e-04 5.068470117187500000e+04
-1.363662138084187063e+04 -1.847633263161806826e+04 1.682685755689317803e-02 5.389985132584835170e-04 5.756774804687500000e+04
1.665810864342326749e+04 -1.869627266304144359e+04 1.710598593811327173e-02 7.471020493705271201e-04 5.999736328125000000e+04
-1.894641832705853085e+04 -1.895354834734137694e+04 1.642492938995453872e-02 5.096283071108186893e-04 5.761938867187500000e+04
3.621123851759165700e+04 -3.648207239009526529e+04 1.447619116129984437e-02 1.255864534659558145e-03 5.494534375000000000e+04
1.094775651247992937e+04 -2.049823296889786798e+04 1.697188220656895355e-02 7.668499183366735269e-04 5.864295117187500000e+04
-1.060996610648637761e+04 3.209205195528955301e+04 1.524299006647694167e-02 -1.042419133402414273e-03 5.065298242187500000e+04
2.093157368142901305e+03 4.919150606949011490e+03 1.986239714359974012e-02 -1.806128466547057604e-04 5.150797265625000000e+04
2.432630728647629439e+04 -3.077283322269284781e+03 1.817230450230242905e-02 2.753883589597829590e-04 5.718753125000000000e+04
-2.528739745763429892e+04 1.095383682085113833e+04 1.758366367749365430e-02 -5.506371618819833839e-04 5.878997851562500000e+04
